scenario,lambda,mu_nurse,mu_doctor,s_nurse,s_doctor,s_nurse_max,s_doctor_max,Tmax,nurse_price,doctor_price,total_cost,patient_loss,hospital_overload,system_stable,nurse_utilization,doctor_utilization,optimal_nurses,optimal_doctors,nurse_queue_time,doctor_queue_time,system_total_time
large_emergency,85.44875520569623,10.204724215207179,8.965037945101672,14,19,30,20,0.75,200,800,18000,0,0,1,0.5981036220064742,0.5016490653026406,11,11,0.009677292597502498,0.0005074951348922729,0.2197230414581463
large_emergency,59.211803390837744,8.433600496696293,9.727671554938027,15,14,30,20,0.75,200,800,14200,0,0,1,0.4680626691927754,0.4347817978876988,9,8,0.000798438797791785,0.0005584172239532349,0.22272969822009103
large_emergency,54.635083686173026,11.561401437744934,7.65643002230117,10,19,30,20,0.75,200,800,17200,0,0,1,0.4725645414214565,0.3755706918171041,7,9,0.004863817830225835,1.4507260339948694e-05,0.2219822033764049
large_emergency,80.84612658249958,11.519997908423335,8.40170315758433,29,19,30,20,0.75,200,800,21000,0,0,1,0.24199635195451194,0.5064519912221213,10,11,2.1080725619089124e-11,0.0005660017991920838,0.206395059356138
large_emergency,86.4510367401862,8.671446636107717,14.354090647956907,28,9,30,20,0.75,200,800,12800,0,0,1,0.3560578939134312,0.6691939590249698,12,8,1.214110663464777e-07,0.066982417720081,0.2519701027720916
large_emergency,93.40197574477833,5.735580453988686,9.96320354973662,34,11,30,20,0.75,200,800,15600,0,1,1,0.47896057874308556,0.8522448288527861,19,11,4.9289133388233705e-06,0.31804849709128397,0.5927730193541249
large_emergency,84.58677772327556,6.070059327196097,11.333636495402398,16,18,30,20,0.75,200,800,17600,0,0,1,0.8709426585039262,0.4146299760873015,17,9,0.2400843145212628,7.499247650304126e-05,0.493135276547509
large_emergency,68.27314543727398,8.135970238220832,14.788607476101443,11,7,30,20,0.75,200,800,7800,0,0,1,0.7628653256435697,0.6595148668865946,11,6,0.11879922302559223,0.1006558076183415,0.40998562018937446
large_emergency,72.40530796083854,7.225424502983205,6.084264007145315,30,14,30,20,0.75,200,800,17200,0,0,1,0.33403023785866204,0.8500301277878038,13,14,1.3412078882861865e-08,0.219827597744976,0.5225862008538985
large_emergency,56.62248731212642,11.26574207066448,14.647755069204257,35,18,30,20,0.75,200,800,21400,0,1,1,0.14360220051439715,0.21475603085254685,8,5,8.641130873970578e-20,1.0951825556024311e-08,0.1570345390243053
large_emergency,95.34106466321668,6.1886491774890136,13.02097977742637,29,9,30,20,0.75,200,800,13000,0,0,1,0.5312343332337974,0.8135679350037454,18,9,0.0001003000003926182,0.2757414429674393,0.5142270301376157
large_emergency,90.33405512926477,10.26331886882468,13.277304205563995,10,25,30,20,0.75,200,800,22000,0,1,1,0.8801641679833095,0.27214577215579444,12,8,0.5102567032057964,3.5569710367512763e-09,0.6830075697833343
large_emergency,57.32163214588917,7.759368565680726,9.225353168841774,10,8,30,20,0.75,200,800,8400,0,0,1,0.7387409382693806,0.7766861481722248,10,8,0.10946123612634137,0.22889681085847188,0.5756314472511558
large_emergency,70.05069039951641,5.641935292248658,7.954142325143758,31,18,30,20,0.75,200,800,20600,0,1,1,0.4005185407587955,0.48926771273545444,15,11,3.6253176684240863e-07,0.0005056330456464455,0.303470798232768
large_emergency,57.685523084805396,8.586086425535548,6.8348417500216705,27,24,30,20,0.75,200,800,24600,0,1,1,0.2488329081615936,0.35166336687448113,9,10,1.580194302350706e-10,5.89103669574467e-07,0.26277725340089936
large_emergency,83.06371667769669,6.690742343301764,7.616304537113289,30,20,30,20,0.75,200,800,22000,0,0,1,0.4138241190374211,0.5453019654934863,15,13,9.76400963495624e-07,0.001032593458760217,0.2817910872662881
large_emergency,70.45845723179728,8.680834265618675,14.277003701194221,27,12,30,20,0.75,200,800,15000,0,0,1,0.30061309895087424,0.41125842827642045,13,6,7.417865150297803e-09,0.0007528904695459977,0.18599190713867464
large_emergency,74.55587333298375,7.234164688447052,14.94529342028714,22,7,30,20,0.75,200,800,10000,0,0,1,0.46845813984985935,0.7126550645778138,12,7,9.287331890374455e-05,0.15980108962624606,0.3650376202453882
large_emergency,57.74937326474769,6.8258676235124405,6.843627246767353,30,14,30,20,0.75,200,800,17200,0,0,1,0.28201237044124966,0.6027439959043244,11,10,3.4227459845800145e-10,0.010335590328425574,0.302958455657075
large_emergency,103.57074457832408,10.22817282804074,8.979676332864601,15,14,30,20,0.75,200,800,14200,0,0,1,0.6750684038396562,0.8238504432445557,13,13,0.02278538230664066,0.15890632060194318,0.3908234645001844
large_emergency,53.097509164720385,6.236673348225219,10.749931198251783,19,8,30,20,0.75,200,800,10200,0,0,1,0.44809237063968804,0.6174168488324303,11,7,0.00013403163141776175,0.05179036765178647,0.3052901417529501
large_emergency,114.24873419457063,5.366138289669343,12.575006136681193,23,21,30,20,0.75,200,800,21400,0,1,1,0.9256817475039841,0.43263723730181913,24,11,0.3677668016930806,4.377027366284236e-05,0.633687147231009
large_emergency,82.66388138999298,5.308184507893106,9.361627229186137,24,25,30,20,0.75,200,800,24800,0,1,1,0.6488712640127896,0.35320304629211113,18,11,0.003871362479710345,4.019168187871523e-07,0.29907912803919345
large_emergency,94.51508969039298,7.989367221051974,13.5771678504947,30,11,30,20,0.75,200,800,14800,0,0,1,0.39433698596031413,0.6328478056365596,14,9,3.860718883660465e-07,0.029079278207712996,0.22789908562668437
large_emergency,89.40101226882203,9.312673056779545,9.739939661861243,31,24,30,20,0.75,200,800,25400,0,1,1,0.3096751710268028,0.3824502314376506,12,11,1.5726181039457226e-09,2.324353092692872e-06,0.21005292132465633
large_emergency,69.28113073191747,5.135756491648461,7.360386866590728,22,19,30,20,0.75,200,800,19600,0,0,1,0.6131798326336625,0.49540538666941547,17,11,0.002705218705932144,0.0004393549308292637,0.33372027906629653
large_emergency,50.426911763133084,11.952691544599219,13.77331246826602,30,14,30,20,0.75,200,800,17200,0,0,1,0.1406291672883176,0.26151459767533186,6,5,1.427325771981319e-17,3.0024386586351897e-06,0.15627034284448674
large_emergency,92.40356652030445,6.605819569971299,11.896050626928755,18,11,30,20,0.75,200,800,12400,0,0,1,0.7771225688158708,0.7061439542046843,19,9,0.0574347119909358,0.06525827356872421,0.35813616761645495
large_emergency,110.14025718558102,10.346364951521103,6.22912694894017,30,21,30,20,0.75,200,800,22800,0,1,1,0.3548436502470639,0.8419758008924004,13,20,4.692867767726908e-08,0.10584342238251553,0.36303191293742365
large_emergency,59.82649641753989,8.782082586926617,14.903189556587149,36,7,30,20,0.75,200,800,12800,0,1,1,0.18923155256856022,0.5734773964265428,9,6,1.2458527243153223e-16,0.04593013841401415,0.22689807596283268
large_emergency,66.66357900488441,6.858004295647085,12.509214844808213,37,21,30,20,0.75,200,800,24200,0,1,1,0.2627175886470281,0.25376941578449674,12,7,7.59931426887438e-13,1.4760360791576728e-08,0.225756098308807
large_emergency,98.03977306174804,11.12441395011706,9.137133607111139,33,15,30,20,0.75,200,800,18600,0,1,1,0.2670614584565241,0.7153211446636235,13,12,1.4939839300671855e-11,0.03800052755488072,0.23733641634947988
large_emergency,69.62169837841104,8.664086185601036,9.478268229601296,11,25,30,20,0.75,200,800,22200,0,1,1,0.7305150446964547,0.2938161136270763,10,9,0.08449535919539135,1.492455004812751e-08,0.30541886048389105
large_emergency,82.59263108717433,10.82038802509165,13.227082404856745,35,25,30,20,0.75,200,800,27000,0,1,1,0.21808732313123902,0.24976825140772635,10,8,1.7172553615746615e-14,6.856936908089937e-10,0.1680205905630262
large_emergency,63.240589811982424,6.143796193180039,7.4822538760715105,15,21,30,20,0.75,200,800,19800,0,1,1,0.6862270798433825,0.40247988207726876,14,10,0.02632303389510885,1.6303096194678213e-05,0.322754721114138
large_emergency,88.28211918996936,11.172659733570699,6.504515057223289,16,23,30,20,0.75,200,800,21600,0,1,1,0.49385129243613785,0.5901059455611578,12,15,0.0009959394463112136,0.0014338947299484834,0.24567339950884998
large_emergency,88.33053828134305,8.582502407028706,8.215647666412915,29,24,30,20,0.75,200,800,25000,0,1,1,0.3548942354967116,0.4479791788177912,12,13,7.319527308936756e-08,2.68599341653087e-05,0.23826201615367903
large_emergency,95.56920704731716,10.03612249088729,9.924459147576842,24,12,30,20,0.75,200,800,14400,0,0,1,0.39677179082398417,0.8024720006249354,13,11,4.174344812893218e-06,0.15798637674727378,0.35839178470065297
large_emergency,55.46095809793568,5.178194677419203,12.58674359304561,24,21,30,20,0.75,200,800,21600,0,1,1,0.44627006090709315,0.20982377094920723,13,6,2.5374220783520004e-05,6.108169551715438e-10,0.27259153975449335
large_emergency,63.7009575569505,5.283781626557397,7.459055697857927,21,11,30,20,0.75,200,800,13000,0,0,1,0.5740924106395611,0.7763712158905045,16,10,0.0015121526338762322,0.13703318960506103,0.4618689591533751
large_emergency,83.8874430530137,9.027639074881506,14.876929235617732,12,8,30,20,0.75,200,800,8800,0,0,1,0.7743575254208492,0.7048450802953159,12,7,0.11576559961416599,0.11788386132535121,0.4116385663885515
large_emergency,68.63418573926916,7.506456712622247,13.787720184437436,36,17,30,20,0.75,200,800,20800,0,1,1,0.2539820360541505,0.29281889895353647,11,7,5.708919751673421e-13,1.6119579167306546e-06,0.20574856485167287
large_emergency,93.95170656917026,8.03002139522459,7.642422376348182,21,17,30,20,0.75,200,800,17800,0,0,1,0.5571455627339555,0.7231438806314527,15,14,0.0010645949709134337,0.03187127605944789,0.28831710532952737
large_emergency,112.4002255849625,7.741236315881041,10.565673388366921,37,12,30,20,0.75,200,800,17000,0,1,1,0.3924236143646229,0.8865204441892462,18,12,2.584932294733439e-08,0.43935617648403164,0.6631806558060509
large_emergency,54.39037249929221,7.571855994361835,8.905350256663727,21,16,30,20,0.75,200,800,17000,0,0,1,0.3420585045450041,0.38172538791071686,9,8,1.5708648798752506e-06,6.521093996391856e-05,0.2444268439130691
large_emergency,99.86619678317027,9.427684667347167,11.222567074294776,16,12,30,20,0.75,200,800,12800,0,0,1,0.6620541012117306,0.7415578815586765,13,11,0.01622411839438835,0.08085355270990136,0.2922544258615769
large_emergency,62.793740260661735,10.289512399493695,7.152193001526323,20,20,30,20,0.75,200,800,20000,0,0,1,0.305134674135538,0.43898242292441747,11,10,4.887750950469457e-07,7.438101783971064e-05,0.2370784609060193
large_emergency,57.340285419741086,6.439187657541327,11.703338431277082,12,15,30,20,0.75,200,800,14400,0,0,1,0.7420745243719571,0.3266320731555799,11,7,0.08131225449682299,1.8851014000095787e-05,0.3220759027985712
large_emergency,73.45361223212662,9.79580455332422,9.310359147390558,30,19,30,20,0.75,200,800,21200,0,0,1,0.24994922343974296,0.41523420632469243,9,10,2.196249526096185e-11,5.2446693843236716e-05,0.20954420832901044
large_emergency,51.541243934014936,5.614140305458428,8.226112060544793,30,21,30,20,0.75,200,800,22800,0,1,1,0.3060204004514768,0.2983602619529915,12,8,2.06816478635206e-09,1.9600793272692308e-07,0.2996859707813878
large_emergency,97.17413015907198,8.94489303278278,14.114909762446917,23,19,30,20,0.75,200,800,19800,0,0,1,0.47233233145939807,0.36234223166740465,16,8,7.77050423484491e-05,9.050066454372868e-06,0.18272946048927297
large_emergency,86.70366959281641,9.012970197838625,9.487708798181915,25,23,30,20,0.75,200,800,23400,0,1,1,0.3847951016796154,0.3973271993368342,12,11,1.7169324274755449e-06,6.265458459885058e-06,0.21635872296313813
large_emergency,52.911225954257304,9.061732496597639,12.867836033684844,19,20,30,20,0.75,200,800,19800,0,0,1,0.3073144530650333,0.20559488718906843,8,6,9.54201427438408e-07,1.0181996520496776e-09,0.1880682731196075
large_emergency,55.426675474804036,10.188090273666706,6.518212388370209,36,20,30,20,0.75,200,800,23200,0,1,1,0.15112055674257366,0.4251677620515732,8,10,1.365520739198371e-19,4.9271602311840157e-05,0.2516193894980292
large_emergency,58.10639096379315,10.883398994083892,10.564005271696189,23,15,30,20,0.75,200,800,16600,0,0,1,0.2321301301078875,0.3666941939119487,7,7,7.380271787293271e-10,6.6267311917271e-05,0.18661039377124106
large_emergency,55.94143372278411,6.473364408513335,11.219038660654988,19,9,30,20,0.75,200,800,11000,0,0,1,0.4548308730368342,0.5540327514767864,11,7,0.00016048386444122108,0.01977712161598475,0.26355097832539853
large_emergency,57.51388855878784,10.938720552581382,9.506024042374442,17,9,30,20,0.75,200,800,10600,0,0,1,0.30928387821594316,0.6722507784118036,7,8,3.2370061442821136e-06,0.06903629930370032,0.2656543578554041
large_emergency,64.41107712403324,5.088076930409177,10.791249405359327,23,16,30,20,0.75,200,800,17400,0,0,1,0.5504008002220183,0.37305155029155124,15,8,0.0005989988391969837,5.044056608688616e-05,0.28985502393386015
large_emergency,55.55162976866197,6.430778142570077,13.19779843941596,13,24,30,20,0.75,200,800,21800,0,1,1,0.6644922581933884,0.17538161769830343,11,6,0.02823825219466641,1.4036218940563274e-12,0.25951064212910047
large_emergency,97.53558052414405,10.77891964065376,9.051658194203442,16,25,30,20,0.75,200,800,23200,0,1,1,0.5655458975468596,0.43101751494153634,14,12,0.00374634295597976,1.0773915303851743e-05,0.20700778834681624
large_emergency,58.25117057552825,5.76640194560166,11.292789700404494,21,9,30,20,0.75,200,800,11400,0,0,1,0.48103918035355114,0.5731402477049558,12,7,0.00017552628277827927,0.024569298475537658,0.2867152687167426
large_emergency,84.79937077524974,11.403870587123297,13.449962389935791,21,25,30,20,0.75,200,800,24200,0,1,1,0.35409602767427767,0.2521921424514989,9,8,2.617138616173467e-06,8.269549728622088e-10,0.16204179369089167
large_emergency,57.17945006473184,6.945212062569314,8.294348382081596,18,21,30,20,0.75,200,800,20400,0,1,1,0.4573850425428419,0.3282754509499014,10,9,0.00023648358967796475,8.486592924523782e-07,0.26478543858078013
large_emergency,96.72116943856338,8.422604144246701,7.129782857106354,20,25,30,20,0.75,200,800,24000,0,1,1,0.5741761561038785,0.5426317820726337,16,15,0.0018532163682829258,0.0003238464353719407,0.26116191399287225
large_emergency,55.36701967494155,6.850785261949284,12.926718469394876,36,15,30,20,0.75,200,800,19200,0,1,1,0.2244958366000178,0.28554305206964814,10,6,1.7967170256293486e-14,4.1281233506922145e-06,0.22333194983455984
large_emergency,60.88250620250897,7.108095524416761,14.0666807337634,30,22,30,20,0.75,200,800,23600,0,1,1,0.28550782223533566,0.19673345104977036,11,6,4.503680198607595e-10,8.241863544208256e-11,0.21177463653855083
large_emergency,64.83866608224892,6.2366655972234915,8.76581135987858,23,12,30,20,0.75,200,800,14200,0,0,1,0.4520159682144374,0.6163972679416166,13,9,4.182366324092303e-05,0.019137234702832746,0.29360071999712223
large_emergency,88.68913779571233,8.829237790123237,12.958737007154156,13,8,30,20,0.75,200,800,9000,1,0,1,0.7726874653362036,0.8554955794182483,14,8,0.09888943916389929,0.5069588500915192,0.7962763631376873
large_emergency,60.36404759330965,7.322430160589374,6.425746835894245,32,11,30,20,0.75,200,800,15200,0,1,1,0.2576161801369908,0.8540082313306987,11,11,1.1726267914305792e-11,0.32483627621013467,0.6170268931906318
large_emergency,57.17198541246218,8.044834553548245,12.6263900832149,35,10,30,20,0.75,200,800,15000,0,1,1,0.2030477179643746,0.45279755366076246,9,6,2.2948935787982736e-15,0.003594653437536409,0.20709721822383437
large_emergency,58.25964918297173,8.132456914312414,14.907478005857882,13,12,30,20,0.75,200,800,12200,0,0,1,0.5510648900858166,0.325673515221011,11,5,0.0061811348238111205,9.750592077251899e-05,0.19632313824910824
large_emergency,56.414483094915845,8.623316319200683,13.468228994571433,13,6,30,20,0.75,200,800,7400,0,0,1,0.5032374392927385,0.6981180564231884,8,6,0.002895705436770334,0.18382452496518548,0.3769337085843307
large_emergency,92.95795391849964,11.38653630888958,7.210888857342719,17,17,30,20,0.75,200,800,17000,0,0,1,0.48022636454540796,0.7583135788889948,10,15,0.000553848011546417,0.05033310409182599,0.27738913024774997
large_emergency,61.95139970628356,7.120201693706242,6.277817786102091,14,23,30,20,0.75,200,800,21200,0,1,1,0.6214852007537556,0.4290565940966768,11,12,0.013402515181723251,1.9697585224773008e-05,0.3131586926982115
large_emergency,100.39582520643874,7.874139516430065,6.213601765185032,18,18,30,20,0.75,200,800,18000,0,0,1,0.7083371882304251,0.8976349073500788,16,18,0.022857813894850875,0.30488243868680626,0.6156755094611945
large_emergency,62.90329753500677,10.407529108149154,8.507077332215378,33,17,30,20,0.75,200,800,20200,0,1,1,0.18315207303828793,0.4349547827237005,8,9,7.540233562573832e-16,0.0001880076625065143,0.21382147749908922
large_emergency,91.0890128858585,10.129821388078723,14.695506459472247,28,16,30,20,0.75,200,800,18400,0,0,1,0.3211487060834366,0.3874016401589611,11,8,1.6147398334142653e-08,7.68161880504306e-05,0.16684326806260474
large_emergency,81.30565184336339,10.35072730254151,13.004205174340566,24,19,30,20,0.75,200,800,20000,0,0,1,0.3272944397483694,0.3290662348441629,10,8,1.7523377584097541e-07,2.4670174572689503e-06,0.1735124130501678
large_emergency,96.03836522126952,7.273578646938579,10.255429668538351,15,13,30,20,0.75,200,800,13400,0,0,1,0.8802486358091115,0.7203566105227046,16,11,0.299357715988295,0.05454322297356596,0.5888941671570203
large_emergency,68.17626404831292,11.11592268493294,14.439012938162968,36,24,30,20,0.75,200,800,26400,0,1,1,0.17036688416518628,0.19673627836232938,9,6,5.35215160727013e-18,1.3965866948811018e-11,0.15921785482264728
large_emergency,67.55852825221784,6.942652065707865,9.805684961039958,18,15,30,20,0.75,200,800,15600,0,0,1,0.5406077582522466,0.4593153768835258,12,9,0.0014934349347097632,0.0006640554020668044,0.24817632366220052
large_emergency,104.4003711674155,9.42373301408637,9.433046956268134,32,18,30,20,0.75,200,800,20800,0,1,1,0.3462016160798497,0.6148618412800263,13,13,1.137130615389098e-08,0.005637964695811808,0.2177633220784132
large_emergency,58.97392914006958,8.215334665918391,10.123611725320563,16,23,30,20,0.75,200,800,21600,0,1,1,0.44865738538264477,0.2532775797042935,11,7,0.00037263600954829583,3.564449793055271e-09,0.22087520212897666
large_emergency,98.99497221618464,7.846695932473677,12.27996194145593,19,25,30,20,0.75,200,800,23800,0,1,1,0.6640070853294969,0.32246019226488787,15,10,0.010399896267741474,8.107380254839142e-08,0.21927562996284009
large_emergency,54.794063200582,9.989763046880537,11.453128570747563,26,7,30,20,0.75,200,800,10800,0,0,1,0.21096235810230188,0.6834572113650804,8,6,1.0513177408219792e-11,0.12406270890781491,0.31147757086465544
large_emergency,70.69436440905322,7.8500702326185525,10.186901250553433,19,25,30,20,0.75,200,800,23800,0,1,1,0.47397741819794936,0.2775892792922187,11,9,0.00026224627531225227,5.170423194093536e-09,0.22581492542980944
large_emergency,82.35706224730657,10.702156056563018,6.54091994474691,32,24,30,20,0.75,200,800,25600,0,1,1,0.2404803463550743,0.5246271609027037,11,14,2.1423439145654342e-12,0.00025479223965341733,0.24657760162164
large_emergency,88.99487119223099,7.79330375948521,13.509124884652746,28,16,30,20,0.75,200,800,18400,0,0,1,0.4078357978792992,0.4117349937177232,14,8,1.5081603941074958e-06,0.00014957381431608295,0.202490407813028
large_emergency,70.60724628201737,10.107783470790757,9.75009220307047,33,22,30,20,0.75,200,800,24200,0,1,1,0.21167979407953313,0.32916819848488643,9,9,3.750078181413264e-14,5.309394143519893e-07,0.20149732228104447
large_emergency,74.59609513783255,10.874704028344844,11.089242246285764,30,9,30,20,0.75,200,800,13200,0,0,1,0.22865325788299867,0.7474320455115738,10,8,2.720153280704417e-12,0.1432195718172071,0.3253535846122876
large_emergency,71.50330543080996,7.478989595035937,12.841504119839646,17,16,30,20,0.75,200,800,16200,0,0,1,0.5623856988435125,0.3480088117186561,12,7,0.0028273710528536958,2.2904631342281686e-05,0.21443067433412227
large_emergency,52.08611764805417,8.794823520460053,7.354184713193443,37,24,30,20,0.75,200,800,26600,0,1,1,0.16006380413796314,0.2951047582621646,8,9,2.8499023084275295e-19,2.8802884505633535e-08,0.2496802802524264
large_emergency,61.50151142894284,9.115172552183775,6.410144738524253,12,16,30,20,0.75,200,800,15200,0,0,1,0.5622631851532034,0.5996501828122308,10,11,0.009422731718184366,0.006506207714429734,0.28163885073641554
large_emergency,86.80193558186212,11.696177270486896,6.352903811370207,16,18,30,20,0.75,200,800,17600,0,0,1,0.46383710236297937,0.7590748888590219,12,15,0.000526282059879914,0.045305744312909374,0.2887383797384378
large_emergency,73.80595971118271,9.238867017433261,12.69843377323323,18,7,30,20,0.75,200,800,9200,0,0,1,0.4438131956362825,0.8303156687239514,11,7,0.00016710450063504075,0.4645799023200855,0.6517352562320985
large_emergency,107.32367722543886,6.095105187973127,10.99802271630012,33,18,30,20,0.75,200,800,21000,0,1,1,0.5335810528114311,0.5421362245131114,20,12,4.641621230775411e-05,0.0015388107406749242,0.25657673946450643
large_emergency,97.15402407829224,6.2623236161701366,11.973298793984027,22,23,30,20,0.75,200,800,22800,0,1,1,0.7051842533585796,0.35279233201182614,18,10,0.013147483307528102,9.826708185030865e-07,0.25635277413052093
large_emergency,107.49943854517439,5.114994782297169,13.902062258027904,23,21,30,20,0.75,200,800,21400,0,1,1,0.9137621505646621,0.3682202530885305,23,10,0.2917402720622141,4.623109831257029e-06,0.5591802898765966
large_emergency,112.94272684886838,9.498148696690274,8.508322068103539,22,15,30,20,0.75,200,800,16400,0,0,1,0.5405011518824832,0.8849588747333564,15,15,0.0005924345548065493,0.320349170918986,0.5437572675756069
large_emergency,50.502259440536164,6.00525849190555,8.134335218202809,20,25,30,20,0.75,200,800,24000,0,1,1,0.4204836436983341,0.2483411764370049,11,8,4.265900495237266e-05,6.134247555198577e-10,0.2894990611107498
large_emergency,58.356272536714926,6.989479340465559,9.24464904555823,23,9,30,20,0.75,200,800,11800,0,0,1,0.3630069018213501,0.7013819832319748,11,8,1.546311218503623e-06,0.09178603454419536,0.34303043708401315
large_emergency,93.83149126226789,6.773074475606036,7.967368726055081,17,17,30,20,0.75,200,800,17000,0,0,1,0.8149178790067695,0.6927631537832256,16,14,0.10383820277356555,0.021196350333212,0.3981899427593839
large_emergency,63.178906115409404,9.153782689497255,13.92225007446794,32,20,30,20,0.75,200,800,22400,0,1,1,0.21568578620200768,0.22689904928253446,9,6,1.3655560773296113e-13,5.044362725998406e-09,0.1810719299559172
large_emergency,104.06525597155871,9.034446361507964,9.581291839110062,34,20,30,20,0.75,200,800,22800,0,1,1,0.3387858757713656,0.5430648482429724,14,13,2.772675468232996e-09,0.000984940339980666,0.21604247150813133
large_emergency,89.67711678784707,9.778463786676205,9.694126483962322,21,21,30,20,0.75,200,800,21000,0,1,1,0.43670856566222593,0.4405078582092061,11,11,4.96278790996413e-05,5.571253297976056e-05,0.20552613850576362
large_emergency,94.98243758413403,6.030929040111315,6.111092850776326,30,23,30,20,0.75,200,800,24400,0,1,1,0.5249740515511073,0.6757663972959534,18,18,6.663946589315397e-05,0.0071664798245150195,0.3366819045631834
large_emergency,99.26820329875028,11.47723193150933,9.276179060456261,28,19,30,20,0.75,200,800,20800,0,0,1,0.30889791163165403,0.5632321503100235,12,12,7.3890123945840555e-09,0.0018482765344617525,0.1967803139043207
large_emergency,113.9553702269053,8.059832817281363,8.326626974006874,34,16,30,20,0.75,200,800,19600,0,1,1,0.4158434315038283,0.8553536337600923,16,16,2.746923453653138e-07,0.19388007989993702,0.43804905639096436
large_emergency,66.88428159310914,9.789298636478364,12.622824046112326,17,18,30,20,0.75,200,800,17800,0,0,1,0.40190514679122835,0.29437100669907657,9,7,7.68048814898557e-05,9.441967729226492e-07,0.18145168817255788
large_emergency,62.032779424382156,7.2086177737980375,8.581589900927135,14,20,30,20,0.75,200,800,18800,0,0,1,0.6146688526242614,0.36142940958807807,11,9,0.012206866557869827,5.54830253390572e-06,0.26746378801228354
large_emergency,79.23724789368092,8.136441682314764,10.741895093846603,20,10,30,20,0.75,200,800,12000,0,0,1,0.4869281375537275,0.7376468230365726,12,9,0.0002709554691984989,0.1082586131927417,0.32452686079915466
large_emergency,70.09927904807236,10.043511023422706,14.776363880808503,10,14,30,20,0.75,200,800,13200,0,0,1,0.6979559128734184,0.33885815217908866,10,6,0.07238250469234646,4.771009437394323e-05,0.23967263751123496
large_emergency,106.18477617765814,10.726871788046793,10.451346258786806,36,19,30,20,0.75,200,800,22400,0,1,1,0.2749708558400822,0.5347323007028373,12,12,4.949960004609165e-12,0.0010444670336792533,0.18994974372383225
large_emergency,73.69207210501158,5.954700681376416,8.257913880677373,37,17,30,20,0.75,200,800,21000,0,1,1,0.3344714925283869,0.5249301256369436,15,11,4.976125184820106e-10,0.0014070011565963014,0.29043751404130536
large_emergency,75.32276989549933,9.368997242794734,7.691867548252053,30,19,30,20,0.75,200,800,21200,0,0,1,0.26798588274188617,0.5153958106299326,10,12,1.085503397082475e-10,0.0006907242353545192,0.23743317166713857
large_emergency,96.68652214347713,6.136819536028238,13.572295148050085,26,17,30,20,0.75,200,800,18800,0,0,1,0.60596736930291,0.41904795150621044,18,9,0.0011978533880379683,0.00012372375224611575,0.23795193957622102
large_emergency,50.08738608306715,7.162881309810828,6.751822970356008,34,16,30,20,0.75,200,800,19600,0,1,1,0.20566561841393455,0.4636468763970918,10,9,7.573027337484998e-15,0.0005240619465112909,0.28824083408007417
large_emergency,105.55103633431935,10.23827081548765,11.568465441950412,25,22,30,20,0.75,200,800,22600,0,1,1,0.4123783722331316,0.41472867796576185,12,11,5.330566135612215e-06,1.7127110274539687e-05,0.1841370897632233
large_emergency,55.79952806425643,10.479346878012363,11.43670809172624,37,7,30,20,0.75,200,800,13000,0,1,1,0.14391119700906924,0.6969978675772468,9,6,9.738525158196319e-21,0.13953137631349719,0.3223949186471551
large_emergency,72.412793262238,9.314432134874494,13.084714132268893,23,14,30,20,0.75,200,800,15800,0,0,1,0.3380111927555421,0.3952965516547557,10,7,4.930765489422156e-07,0.00022366263155945224,0.18400948640718184
large_emergency,89.64875209865001,8.647352924720668,11.924420569342677,13,9,30,20,0.75,200,800,9800,0,0,1,0.7974761656862837,0.8353422623330574,13,9,0.13115490270724417,0.34685767589432465,0.6775164210559306
large_emergency,68.12204305084069,10.429063920923719,13.998473705666965,13,23,30,20,0.75,200,800,21000,0,1,1,0.5024570946625138,0.2115822068182458,10,6,0.002857905691371826,1.332228609926043e-10,0.1701801480381107
large_emergency,109.06644628301058,8.681201530358889,13.000694140373518,14,17,30,20,0.75,200,800,16400,0,0,1,0.8973942629418955,0.4934869816559658,15,10,0.4217514357373989,0.0007395654844431871,0.6146013989051835
large_emergency,66.84767873891013,5.429024473856668,12.541237619889923,32,7,30,20,0.75,200,800,12000,0,1,1,0.384781827868049,0.7614614028305682,15,7,1.0985225239582269e-07,0.24475548949344436,0.5086877005709546
large_emergency,50.52163367692494,10.793537864364495,10.636576118685067,15,17,30,20,0.75,200,800,16600,0,0,1,0.3120486493047852,0.27940013509651723,7,6,1.1328703849500156e-05,8.785474441636505e-07,0.18667545128886398
large_emergency,103.32086506918952,10.6726438213695,9.590728489123407,12,12,30,20,0.75,200,800,12000,1,0,1,0.8067421937064413,0.8977495399711902,14,12,0.16573182967049876,0.5158576632891827,0.8795543550466809
large_emergency,101.40037167674058,6.62955519910339,14.789747385121325,34,11,30,20,0.75,200,800,15600,0,1,1,0.4498588190726067,0.6232841824093668,17,9,1.411439106081228e-06,0.026028475398580345,0.2444839761933843
large_emergency,84.34611511595817,9.553915890606552,7.949651242578382,17,15,30,20,0.75,200,800,15400,0,0,1,0.5193196423437073,0.707335978583143,12,12,0.0012596195107661137,0.03439790374626932,0.2661183283796704
large_emergency,59.93456395975322,11.151374303284053,13.079500810427914,15,7,30,20,0.75,200,800,8600,0,0,1,0.3583089840451482,0.6546182984944446,7,6,5.173772161583531e-05,0.09641259609359627,0.2625948967542293
large_emergency,75.73328736291681,8.381770600545472,10.315261408974685,11,20,30,20,0.75,200,800,18200,0,0,1,0.8214069119562466,0.3670933986075518,11,9,0.22308432409245685,6.882771459340679e-06,0.4393414790221666
