scenario,lambda,mu_nurse,mu_doctor,s_nurse_max,s_doctor_max,Tmax,nurse_price,doctor_price,optimal_nurses,optimal_doctors,system_total_time,patient_loss,hospital_overload,arrival_pattern,lambda_variance,uncertainty_penalty
standard,19.204508249400025,4.159048970503024,3.3533390463847623,7,13,24.612341146821873,60.70762496733607,462.196904554165,5,6,5.885023561847467,0.0,0.0,poisson,,
standard,29.40886646176854,2.820489994847131,3.5852981083426227,11,13,20.285165897431725,112.0474600671913,496.24311980980264,11,9,2.9461120187327845,0.0,0.0,poisson,,
standard,12.82184127740868,2.722087570219403,1.452560077020939,10,11,43.127476623414516,79.50141851196052,347.8335289343021,5,9,9.425562581238083,0.0,0.0,poisson,,
standard,13.896867950589627,4.80236683919356,1.3757793836843843,16,14,49.18889490206625,67.29032284564792,208.66414185441212,3,11,10.515648239843985,0.0,0.0,poisson,,
standard,13.038729492105459,3.396295863618331,3.662085099341907,4,9,35.21510310640027,125.39274222756816,448.2396386803166,4,4,7.984423994138853,0.0,0.0,poisson,,
standard,14.9868348293638,5.248288475949616,1.3190988956305303,10,14,37.848779206749796,127.68120674710127,390.48388720646534,3,12,8.500755697142722,0.0,0.0,poisson,,
standard,8.265948210290167,6.431142344249032,3.3190796167405705,9,6,56.586830415528084,149.46502329301237,346.3679648501849,2,3,2.528011135189719,0.0,0.0,poisson,,
standard,10.333204933369704,7.134155690262783,3.549939262112728,11,3,38.73320233024559,75.35144262314128,351.9292172521939,2,3,12.113121032176657,0.0,0.0,poisson,,
standard,6.0159083389865025,4.292990855753225,2.072778433566993,5,4,17.827984145818213,106.32342718221796,396.69707879058984,2,3,11.296023329040079,0.0,0.0,poisson,,
standard,14.189954222992249,5.847902880066446,3.5496578810749075,8,9,19.70896830701235,115.36591087895755,235.53033009478588,3,5,2.158205210854991,0.0,0.0,poisson,,
standard,23.553354383151216,4.721316310972784,3.072736663060267,16,12,31.622150707917953,137.31732177225268,280.73300886130676,6,8,3.709458832903252,0.0,0.0,poisson,,
standard,28.300476601781497,6.370007034625193,3.1747287770830925,17,12,22.3659986288306,93.10881135714446,236.48377780453887,5,9,13.081925869561267,0.0,0.0,poisson,,
standard,7.836268617559335,2.408692476721752,1.9088189423569673,7,15,14.090749317269088,54.93690374536755,483.524860247516,4,5,2.435751721784175,0.0,0.0,poisson,,
standard,25.228607950546444,4.698440663803602,3.452911958520316,8,12,49.82393225166167,102.09783185321083,255.72827030269718,6,8,2.7214731161503156,0.0,0.0,poisson,,
standard,7.44539506962389,4.127928981194024,3.705881780845014,6,7,41.81525114364485,75.4333666029712,433.5777082566615,2,3,5.321115492670792,0.0,0.0,poisson,,
standard,17.114696219708343,6.869598754371099,1.6981537495954042,4,15,33.56101816034674,126.88287924572856,346.1931248091453,3,11,2.8702637008331178,0.0,0.0,poisson,,
standard,42.32767430405222,2.572051233123819,3.962310310257767,19,15,10.248079534171868,74.62677627061453,469.46836426806885,17,11,5.0189912062338555,0.0,0.0,poisson,,
standard,5.196165884888855,4.911558924429931,1.0150392668082282,14,6,18.059812046142156,118.34777752552716,369.6247344848976,2,6,2.2938937810204982,0.0,0.0,poisson,,
standard,25.140051295665167,5.857523043668112,2.7846293248584444,6,14,42.33402036876238,63.358222298861904,464.7562512989983,5,10,2.1756731831692893,0.0,0.0,poisson,,
standard,22.411979638426615,6.272732139561878,2.7768703048805294,16,10,16.353934576888864,59.758412236297964,422.98269553789896,4,9,3.0590804370667346,0.0,0.0,poisson,,
standard,9.199197048996641,5.3398307203020625,3.6530034001858493,5,4,21.520885825346504,103.55913139424132,418.98426257141944,2,3,4.815442534516909,0.0,0.0,poisson,,
standard,12.596962014607044,3.404068018909282,2.6913284300075295,14,8,37.80213690108463,84.41975922305198,478.97270513942266,4,5,6.113640684826775,0.0,0.0,poisson,,
standard,8.066965968491598,7.492509481290426,1.4786971317926008,8,11,37.382641606793364,56.893748295031685,280.9321102960127,2,6,2.618279883777179,0.0,0.0,poisson,,
standard,17.48268981253142,6.66737446356142,3.4278318298577766,20,13,21.71539799628915,72.29071071985963,251.6016032382985,3,6,3.17740042784793,0.0,0.0,poisson,,
standard,13.025940984580995,6.931752892971087,2.55580032725435,16,6,24.530087115963674,58.30530678796768,257.40373214259483,2,6,8.75880424070308,0.0,0.0,poisson,,
standard,7.659834895042854,5.444272903157779,1.6895151803738513,16,14,17.985275106018246,54.36454690506224,483.2316828433395,2,5,3.423143266961712,0.0,0.0,poisson,,
standard,29.254076000672914,3.2409679728777183,2.7055992703070553,12,15,31.83906399728649,65.01209792818186,310.582186511069,10,11,6.359827823894313,0.0,0.0,poisson,,
standard,7.472704732878736,7.281696057749134,2.1423245886033584,10,4,37.21173867241495,93.6062302615212,227.67697560149298,2,4,2.391596324274081,0.0,0.0,poisson,,
standard,13.307476551792192,5.257552819758634,2.7250306906686244,12,14,50.24906668241099,100.49938581534516,453.5213659009312,3,5,10.174148043565635,0.0,0.0,poisson,,
standard,28.275630814149963,6.929902987264639,2.372854714607517,14,13,50.454753265873336,80.67827285103175,363.9760853177896,5,12,12.814787846477795,0.0,0.0,poisson,,
standard,44.84774880554552,4.173428101103104,3.831716498626432,13,15,18.608686855680336,71.6086597867866,290.75171002188233,11,12,7.150706189945165,0.0,0.0,poisson,,
standard,8.981940155045955,5.36247260559975,3.4641426348360183,18,6,13.133768661005771,92.16989415452974,405.7827093892597,2,3,4.677570366849107,0.0,0.0,poisson,,
standard,8.908144650006186,3.5675260703494525,3.615184251434992,6,9,59.9685123935861,71.38456146212775,483.1455042137101,3,3,3.2228864345197454,0.0,0.0,poisson,,
standard,9.7698039248396,5.4492908170901675,1.3296161595334506,9,13,40.36703480713669,137.91758540864134,328.84152782763755,2,8,6.180995131969688,0.0,0.0,poisson,,
standard,22.60047066975828,4.911659542950544,3.9914230035067275,9,15,21.36515400256299,127.19371735855913,266.2358420017347,5,6,4.996855460804401,0.0,0.0,poisson,,
standard,18.531209351076065,4.813055648556245,3.8979588085684282,10,15,15.701759245548926,96.64651075140657,238.45412112259908,4,5,10.171153054165472,0.0,0.0,poisson,,
standard,16.609456411386795,6.41355825570507,2.3153299675156545,16,15,30.390103493491186,143.629026254396,255.65068291437046,3,8,3.261493806578873,0.0,0.0,poisson,,
standard,7.183388716918602,5.566633610337368,3.5515937339517483,15,11,33.524566384193086,115.1043360511298,428.1487091446643,2,3,1.640037617343232,0.0,0.0,poisson,,
standard,23.15512901606745,3.108493624096309,3.5364313006058334,8,12,21.405394825874318,84.46816508923942,234.10140890719327,8,7,3.8350506046384067,0.0,0.0,poisson,,
standard,6.143486517722258,2.4344249334892254,1.547323531865786,14,14,32.9158494452529,64.33461477017146,243.04228085632226,3,5,3.085986521868493,0.0,0.0,poisson,,
standard,11.52978860140464,4.19388320459214,3.1537547266951687,7,15,57.14011636048529,105.81881703873412,287.46399997399385,3,4,6.301422863205456,0.0,0.0,poisson,,
standard,16.79220879362316,2.351832776319313,2.6853698648441853,16,7,56.42651461638081,90.61643540083921,201.46380757501186,8,7,2.531040351526759,0.0,0.0,poisson,,
standard,28.68879102292665,5.848488750978836,3.515482095331321,9,10,32.11317584702819,65.52686856713237,346.1648587255951,5,9,11.36041420048823,0.0,0.0,poisson,,
standard,18.455662739319425,5.485707904484392,3.391909865040654,5,7,58.135279175359564,75.22130577476426,233.15506692733504,4,6,2.888737208329198,0.0,0.0,poisson,,
standard,8.697619010155188,4.906511434139715,3.6187320079880703,11,14,33.99474797635769,67.38605824775895,348.17376132909965,2,3,5.232242648352502,0.0,0.0,poisson,,
standard,5.9497681403036315,7.717203731132014,1.5877254066222344,18,6,47.47821156376443,69.76342616713866,250.83213913773184,1,4,7.5441178439105805,0.0,0.0,poisson,,
standard,10.81517998411305,2.4500527201995683,3.1085849629633855,14,5,14.06695073967156,93.26295392827532,467.79401582742497,5,4,3.363870219405581,0.0,0.0,poisson,,
standard,34.441056110779385,6.172109677716619,3.367298757478805,20,14,32.73812249668194,92.25676682620569,365.6421007573176,6,11,3.368585796362159,0.0,0.0,poisson,,
standard,10.739509252049432,2.9730206301567677,3.259773516609742,14,6,52.680723601045884,84.69169837954445,284.49802833660976,4,4,3.597914116293512,0.0,0.0,poisson,,
standard,11.471373819130356,6.371653461150753,1.5073374019830323,5,10,10.376032532702354,66.0584644045594,243.83214167566226,2,8,7.269367134019088,0.0,0.0,poisson,,
standard,11.534904050568866,5.2902475897754755,2.353045472662438,3,14,11.762496669097196,59.2129879756083,441.47870704730644,3,5,10.982749930628406,0.0,0.0,poisson,,
standard,17.849805401992967,6.25177971867462,2.229393914765568,19,15,34.248822702082734,89.43228234551731,338.5575183266758,3,9,7.551885683441515,0.0,0.0,poisson,,
standard,40.84496887684653,7.7056956880308585,3.91642960445516,19,13,22.831889372917104,88.67346153791031,237.9971808820983,6,11,2.806706597514701,0.0,0.0,poisson,,
standard,24.627202964938554,5.269222236124652,2.3741803189214425,18,15,21.1663477588882,90.05863231142345,254.23053622071419,5,11,4.456420806052266,0.0,0.0,poisson,,
standard,31.80140794230489,5.01872929735928,3.1456604194328266,20,15,39.32122495301515,127.55253346716572,367.545749526003,7,11,2.4243140130494334,0.0,0.0,poisson,,
standard,5.094953709188224,6.913642511586458,3.085308665699999,9,15,47.76689831673091,112.05705707542904,427.18299061754396,1,2,5.412356127962843,0.0,0.0,poisson,,
standard,7.182237810407907,2.508993838228486,3.863584228125571,11,14,51.402734431538846,100.86467021436772,482.42762203864334,3,2,13.663656694070358,0.0,0.0,poisson,,
standard,19.502493655074545,2.456609729934897,3.707358036506365,9,7,29.244188111613607,94.62209204081765,280.8633922339769,8,6,17.535369643120532,0.0,0.0,poisson,,
standard,33.52487679564421,3.9864887762201873,3.647135941727984,11,15,21.452710319885473,55.80497697064357,326.4573435732186,9,10,2.7563076665910016,0.0,0.0,poisson,,
standard,21.9752815267016,7.5883605946787895,2.287809886420976,13,12,32.89757552641187,61.644798009177926,278.2304233357688,3,10,11.735465852907984,0.0,0.0,poisson,,
standard,5.90501426726936,3.7823699270222995,2.588748505481374,4,4,12.03736298598835,102.36395912431703,347.105822826805,2,3,3.0224801723491046,0.0,0.0,poisson,,
standard,7.419860826798509,4.860140400031193,2.6608810194874195,15,4,14.060436975164915,64.2677628628088,224.3779283035346,2,3,6.090085364172368,0.0,0.0,poisson,,
standard,18.91750793345114,2.978733037831811,3.7077949455314814,18,14,47.98023024277833,73.80891527248015,453.8938346300971,7,6,2.4393919768307124,0.0,0.0,poisson,,
standard,7.550703044952798,3.9991462760974414,2.8474489844614537,14,11,54.36744184229968,117.41418265086537,458.9345523079056,2,3,11.05830688370526,0.0,0.0,poisson,,
standard,11.377725287563567,3.3341702902179784,3.5628642685037444,9,14,49.99423720085058,98.93843518963322,243.31135556886042,4,4,2.4997846693148356,0.0,0.0,poisson,,
standard,16.245860771068777,7.1993677600428265,3.0755054345354824,11,9,55.81700175904369,119.27258796001342,422.4984363954809,3,6,2.1985899753780656,0.0,0.0,poisson,,
standard,31.487392176464592,7.416110000556726,3.351648066163709,16,10,30.77569349636449,118.70133111636176,331.3626961560882,5,10,2.6053098944720245,0.0,0.0,poisson,,
standard,8.830851682355886,7.992041421979308,3.1062318262944477,18,15,21.182034064587814,77.73884895285545,445.30387273747397,2,3,6.634177516699132,0.0,0.0,poisson,,
standard,13.569373985695409,6.278590392510433,3.328582583582464,20,6,11.97993393608949,75.2111258461503,282.5401752107541,3,5,1.7152586270399552,0.0,0.0,poisson,,
standard,11.900991376209973,7.542875684746019,3.360645199693975,15,8,14.815172687189023,137.0340334105353,276.45936101004247,2,4,3.731145209072609,0.0,0.0,poisson,,
standard,49.743411440738946,7.141259703994053,3.7647695263700434,16,14,16.941941427356763,101.04852759475182,275.2456675813877,8,14,1.9876964413076321,0.0,0.0,poisson,,
standard,21.995955914887684,3.0279207683181166,2.3972254211833155,20,11,36.65052900461564,136.11544068095117,376.22797419527524,8,10,2.606547897754866,0.0,0.0,poisson,,
standard,18.18951978298817,2.5183136307199816,3.767348732083505,10,5,56.89310210094299,53.13283726462762,417.03342933477563,8,5,6.903090837446607,0.0,0.0,poisson,,
standard,17.263980886923648,5.090931397657002,3.856896365573862,15,15,55.63213860664867,93.67642500734473,233.6007539135991,4,5,3.0160605443237074,0.0,0.0,poisson,,
standard,28.41632669709623,3.7252464635004534,2.795024788079975,14,12,23.342730742885777,72.48457062773703,457.79275228822877,8,11,3.800733972537431,0.0,0.0,poisson,,
standard,7.650598866959342,6.0124984250549325,3.774713717724179,13,10,46.75481512710073,56.361384301346426,263.5583428724779,2,3,1.5809755501256937,0.0,0.0,poisson,,
standard,22.4440226629833,3.029069757496111,2.6300082574104793,17,10,56.425782033365294,116.318308299869,338.48499715981666,8,9,3.8003071089377474,0.0,0.0,poisson,,
standard,13.073883249341915,3.2549162421898563,1.9945715491737879,15,13,40.419708619259836,56.515884858195676,417.59946921227225,5,7,3.212879824525205,0.0,0.0,poisson,,
burst,14.415768172155797,7.166562417083638,3.0929005705753667,16,13,54.549424877148766,124.45476926386269,477.3354598632183,4,10,0.8898611627871372,0.0,0.0,non_poisson,337.77859101420233,0.6
burst,9.536389525387023,5.600554207461418,3.4237618968913694,7,7,45.69068103509579,123.23201749331751,499.7762527818992,4,6,0.8658428960987239,0.0,0.0,non_poisson,130.96167539264542,0.6
burst,14.411904206282875,4.447109860598561,2.861774955074379,7,12,48.792323518269214,80.90296166029587,318.67223458579844,7,10,0.9539614441307811,0.0,0.0,non_poisson,276.4380420211659,0.6
burst,9.62540427256416,7.1054078697600325,3.3030667431467906,10,15,59.60793706127259,92.07801050881908,482.4366908058981,3,6,0.9378400473604164,0.0,0.0,non_poisson,137.69549187883342,0.6
burst,18.842354782933086,4.235159424507794,2.703001415217148,9,15,25.704966340110477,112.48353048741149,404.9011414478987,9,14,0.9880556846134994,0.0,0.0,non_poisson,530.5476190863914,0.6
burst,5.723924289263006,2.795720598980545,3.8229194069636603,17,15,10.011805088336308,130.70297799674063,486.0816458904466,4,3,1.3941859388251707,0.0,0.0,non_poisson,39.60800400224227,0.6
burst,14.847399426683559,5.121735707081539,2.6212604427871797,8,12,22.725766393870725,69.34835889666084,361.7082245844996,6,12,0.9712670372547166,0.0,0.0,non_poisson,364.91927715714917,0.6
burst,9.727031518127264,6.836562629028586,3.285650835301644,8,14,59.659527738876264,127.11961487127425,323.2723836219122,3,6,0.983583875626896,0.0,0.0,non_poisson,136.7862960787589,0.6
burst,8.016515605429051,2.7760859918698433,3.3165328470269357,18,15,37.53502770254,96.91634645550849,350.9625869372695,6,5,1.1746937992616926,0.0,0.0,non_poisson,108.35498113349739,0.6
burst,13.00182284206784,7.196722962929014,2.8061943639945772,12,12,33.847078219617,74.3210711522069,350.9476086933655,4,10,0.8940312146549557,0.0,0.0,non_poisson,323.2145366695007,0.6
burst,14.270747683962977,5.337649052755462,2.7449857864759504,10,14,58.268911747287916,114.48403289177512,238.563264835243,6,11,0.9181670622591787,0.0,0.0,non_poisson,337.11910020391457,0.6
burst,12.950638312069009,3.5467575642874607,2.7674983029558797,10,14,40.35080154595448,140.16879370231487,358.20399293623615,7,9,1.0941509524895274,0.0,0.0,non_poisson,246.54443991277236,0.6
burst,8.492866338364552,2.9041814068697773,2.141655410584371,19,14,19.27698662866176,83.13275617205535,318.1194785681517,6,8,1.3671116800055536,0.0,0.0,non_poisson,140.32674025729895,0.6
burst,4.345360127958767,4.739617717324393,1.864325012132691,8,10,55.9249557421624,124.65477424503871,258.12559953847574,2,5,1.6830008915315824,0.0,0.0,non_poisson,40.54707551495828,0.6
burst,7.848418274064113,2.8342658715614677,3.6851143341567694,18,12,21.025713371381805,118.50667858460464,462.0811305950842,6,5,1.076154445310236,0.0,0.0,non_poisson,111.0957470489122,0.6
burst,10.861865426857385,5.457761751089637,2.3902274732534496,11,13,23.592989792444186,76.02671625711578,247.03693064198808,5,9,1.0111676453847072,0.0,0.0,non_poisson,209.31963033604939,0.6
burst,8.890510599016924,2.635625719925825,1.5811691176703988,14,14,41.32942155578618,100.00796020944892,417.6506872963711,7,11,1.6572407999668088,0.0,0.0,non_poisson,124.39675993625207,0.6
burst,8.012753752261748,6.814500182823137,1.7539356910591324,20,10,27.408807910568953,60.96057247925756,457.23834203310776,3,10,1.271137213491996,0.0,0.0,non_poisson,131.94803080713487,0.6
burst,11.935948700780745,7.1497580274530055,3.6442331155269656,10,9,59.521399194408836,101.01138044584269,321.24566163612747,4,7,0.7578318850891496,0.0,0.0,non_poisson,216.89341608949024,0.6
burst,17.998813800225687,7.405311586148823,2.6309434930152173,12,15,31.034496065883562,113.77263591069999,465.96656175702304,5,13,0.9047470247577923,0.0,0.0,non_poisson,396.80572393700464,0.6
burst,9.36670851191558,4.238206613849384,3.28735949805001,7,8,38.75864597746432,120.45506136472159,336.4957280242005,5,6,0.9542344808134433,0.0,0.0,non_poisson,174.86199110013436,0.6
burst,17.00782848645299,5.80167997908149,3.111477017259321,19,13,33.26846447080052,76.45748055587987,489.21172541157614,6,11,0.8451304306715802,0.0,0.0,non_poisson,491.25557623293304,0.6
burst,8.98308614206191,5.824114613240203,3.5635009655801744,10,12,37.238201738373895,106.71997584818706,315.63162811192234,3,5,1.087093338766153,0.0,0.0,non_poisson,115.86276304149598,0.6
burst,8.103946863095654,3.048059251486611,3.8823341396336035,11,6,54.6341965720845,105.3462038285546,291.4162989125384,6,4,1.1304034704725268,0.0,0.0,non_poisson,91.11443400205792,0.6
burst,14.489290851725679,6.7140727231143975,2.643547043152847,7,12,47.45255377809803,110.33256816056308,216.27394979010487,5,11,0.8957590086083377,0.0,0.0,non_poisson,276.25260379330854,0.6
burst,21.163005101378232,5.839687346859602,3.592567113602767,17,14,32.66446041731261,117.08191441328174,254.65292611875208,8,12,0.737627766629519,0.0,0.0,non_poisson,723.2549676053613,0.6
burst,7.233799676171782,2.6106830449907874,1.8973623157957107,12,12,26.291711048790315,64.50259461979306,218.36931967512473,6,8,1.5097438023574548,0.0,0.0,non_poisson,89.06073516722782,0.6
burst,14.628730137525144,5.941880230880276,3.655262302981479,8,10,22.763064126637747,50.286599974806855,391.0844812107481,5,8,0.808730489117246,0.0,0.0,non_poisson,388.025394557819,0.6
burst,5.949263426506015,6.895492819672974,3.8147924335327335,16,6,57.77804631828645,129.08558497256087,487.22927833797974,2,4,1.0723295390325884,0.0,0.0,non_poisson,58.57469149851258,0.6
burst,8.993285518612694,4.639394959888609,3.347496375982766,7,13,48.26134987783762,136.8037091931219,382.69039265105437,4,6,0.9771917955591427,0.0,0.0,non_poisson,158.99345971473383,0.6
burst,11.25102660774899,4.322608391555153,2.9821552754835405,13,12,46.065696882338486,120.98777751965551,322.0068451074362,5,8,1.0229221066064462,0.0,0.0,non_poisson,187.3442718808939,0.6
burst,14.125470714311394,4.8988150103576364,3.1375157087929697,8,15,19.212370276180827,91.1540285682548,404.2220067168124,6,10,0.8856440934236057,0.0,0.0,non_poisson,419.6066215587172,0.6
burst,6.466608281117935,3.396521976824161,2.7350586973930233,8,14,49.134025459329536,95.9818735909348,380.46144034389727,4,5,1.2369106213618086,0.0,0.0,non_poisson,65.404013730585,0.6
burst,6.910222303219441,7.972543278051394,3.3554584518883255,10,15,23.572612161009566,131.4611328728766,373.98513540695143,2,4,1.2032148405097154,0.0,0.0,non_poisson,69.80564346465931,0.6
burst,6.137761425465121,4.800169069397381,3.013192722444392,12,11,50.604659538985224,127.63101311799674,208.942172772672,3,4,1.165989248142357,0.0,0.0,non_poisson,54.602424114564336,0.6
burst,8.11494196360193,2.8475176871694536,2.538510024403724,12,8,16.562156207956875,143.80592657560615,360.6719150207285,6,7,1.254607552710271,0.0,0.0,non_poisson,112.50004310742918,0.6
burst,9.810472446370994,3.594043379803053,3.1417181584537106,13,7,24.57961423745747,117.75430622350578,223.44355902351472,6,6,1.0521553324751391,0.0,0.0,non_poisson,136.0773935255632,0.6
burst,21.112190631321106,7.06144102194576,3.205708007893004,9,15,28.40605484226023,112.81987542451228,432.01207795891776,6,13,0.7825939417005711,0.0,0.0,non_poisson,603.7777932134182,0.6
burst,8.295331063948295,6.47732677916185,1.0494801081282965,11,15,59.2713422199322,65.8936006148987,336.0956338535275,3,15,1.9286790022053062,0.0,0.0,non_poisson,90.65358072458608,0.6
burst,11.219282277955449,3.18433169087918,2.415571439691124,13,11,53.76264286591158,131.9357666055397,271.94080830412156,7,9,1.2210101178944222,0.0,0.0,non_poisson,194.63143621097112,0.6
burst,7.206173566834225,7.00522937340272,1.4048998763846452,15,10,58.518850463756316,53.20704757703625,487.9585473250454,3,10,1.4601443851223685,0.0,0.0,non_poisson,81.90571644242641,0.6
burst,6.67753972746758,2.6854197550348946,2.653476795261194,11,14,18.444564972527864,125.34611360035322,247.20671811249045,6,5,1.305793989646477,0.0,0.0,non_poisson,78.36359983020206,0.6
burst,14.271819792546287,6.637242844151572,3.829862263370563,17,8,55.540540793120314,84.10320373148735,252.15613323961057,5,8,0.7177832789042161,0.0,0.0,non_poisson,319.60616658445747,0.6
burst,8.485141480286373,7.727289931199922,2.1677150494005106,10,14,20.85354666850743,149.4972751931465,498.6742572951112,3,8,1.0619640684618614,0.0,0.0,non_poisson,109.5690285555873,0.6
burst,7.129470734051194,4.899754440924781,2.2647638969378114,7,13,33.671457300883425,97.14571108136846,425.86802609659986,3,6,1.328927664152288,0.0,0.0,non_poisson,57.796178975253355,0.6
burst,6.426243478702322,6.102889940995385,2.531616937275406,3,14,54.88448625055219,110.47456497041003,322.11224035212126,3,5,1.0681206558986014,0.0,0.0,non_poisson,65.08796175745547,0.6
burst,5.6508207087618185,5.3966208557845565,3.63848090933216,4,13,43.19480624346907,52.960994285661165,221.16958856218523,3,3,1.1028285293677638,0.0,0.0,non_poisson,44.235495752318165,0.6
burst,6.991816925007421,2.977398373683412,3.0256450482496797,15,15,32.64984093944095,116.27705255754692,430.67017210041763,5,5,1.1890365298630676,0.0,0.0,non_poisson,82.2841147341619,0.6
burst,5.508128754013927,4.360629397243266,3.273132123045151,18,13,58.98491012929163,62.163981873812226,277.65315074706103,3,4,1.075355114310084,0.0,0.0,non_poisson,50.8275782852457,0.6
burst,23.64602797271716,2.5586059012867737,3.4943829436292444,20,14,51.217849593627314,128.9583194926677,271.72040089673925,18,13,1.0907496907073466,0.0,0.0,non_poisson,850.9657184542117,0.6
burst,4.690832092956981,6.869279907607322,3.7033873237178323,12,13,31.77299176855606,127.58288527921529,249.80217402875903,2,3,1.024135803401693,0.0,0.0,non_poisson,41.11146684957349,0.6
burst,7.594675108143642,5.351011119515163,1.583806736221317,10,13,51.68198690395705,125.77467532005132,447.1412529982007,3,10,1.5292238081520635,0.0,0.0,non_poisson,103.6674955670259,0.6
burst,9.182910488901458,5.9206630584318205,2.2059794644296735,14,13,25.44170453901873,132.6295401377165,217.410321406599,4,9,1.0593619756855677,0.0,0.0,non_poisson,129.42848903265815,0.6
burst,4.603232146243436,4.940549432408506,3.837439204488084,15,8,55.293148603572355,90.91484348257701,411.7777675261235,2,3,1.3096403678601714,0.0,0.0,non_poisson,35.48068347643903,0.6
burst,9.760619401129121,7.9929104086632545,2.516860176784832,17,10,26.905889372453874,100.21858453679285,409.5002405858731,3,8,0.9878867141236628,0.0,0.0,non_poisson,144.45201805014347,0.6
burst,5.789299821415336,6.072649170555205,3.9252117355278737,5,15,26.728444394375664,89.72596976904526,340.7103337764877,2,3,1.380676205044998,0.0,0.0,non_poisson,40.97541333332704,0.6
burst,5.944085969862886,5.255579238789208,3.382125726247249,15,4,40.132729104296786,90.72058487851746,230.12816883123216,3,4,0.9679666329151424,0.0,0.0,non_poisson,72.22160066824532,0.6
burst,17.59686913283069,5.392204112285858,3.853642895296424,13,9,53.44576218028223,110.63389941386762,436.96535549313137,7,9,0.7537322460147207,0.0,0.0,non_poisson,537.1108856708198,0.6
burst,10.228849873953154,7.693317451860656,2.1086040650913684,8,12,54.230066855724445,52.98361841285897,391.98584098837574,3,10,1.1481593668992394,0.0,0.0,non_poisson,158.43773610822404,0.6
burst,5.799005344387373,3.718760621355494,2.981369820070892,13,9,29.82494935316585,121.93040124829119,470.2304452602946,3,4,1.37914033655246,0.0,0.0,non_poisson,48.440338363245566,0.6
burst,6.747758527370634,5.950198517420063,3.8390413283442664,12,6,10.34322360499391,60.00690535514295,269.0129402906067,3,4,0.877001069813813,0.0,0.0,non_poisson,57.67250944465143,0.6
burst,16.412060233989884,6.645093480066821,3.945731161257212,15,9,25.920988837809645,135.83736087584975,496.66219275426846,5,8,0.7551909876117566,0.0,0.0,non_poisson,353.2556269179038,0.6
burst,8.481870733024804,4.996292791652666,1.6882343853629953,12,14,49.75180406310224,69.81819634840642,436.18997880310434,4,10,1.3551326203931258,0.0,0.0,non_poisson,121.87407155319289,0.6
burst,5.345117849778231,6.0559352043267305,3.4362034813670244,12,6,22.685228139966288,107.69970696734511,266.7677813135736,2,4,1.171337160695786,0.0,0.0,non_poisson,51.57536487138613,0.6
burst,12.085284689682375,4.056472164112816,3.8305792908674228,15,15,37.44233299828103,77.87968675180102,306.93729336411246,6,7,0.8830547284230765,0.0,0.0,non_poisson,217.3530974310618,0.6
burst,11.691730656073172,2.6839831877706066,3.6368158253658214,16,9,21.903948201222065,91.86701347577124,204.2786287583502,9,7,1.071301884096518,0.0,0.0,non_poisson,278.6806604174455,0.6
burst,8.26974915996247,5.708158932825817,2.4251388943393684,19,14,31.629344189819278,145.5368566381327,309.10923027588404,3,7,1.1960381640895132,0.0,0.0,non_poisson,115.14948381791287,0.6
burst,5.17055622223529,3.7819823903376153,2.6124208867639913,17,9,18.473661535339932,93.10869041040627,202.7264943444018,3,4,1.3569413852331211,0.0,0.0,non_poisson,42.64943960829075,0.6
burst,8.819378850299437,2.6930713288785393,2.008601163373512,10,11,50.78790073383615,115.03240557829331,226.33399436221032,7,9,1.4289419460919737,0.0,0.0,non_poisson,127.36035579680615,0.6
burst,4.381582041069188,7.6064079177896335,1.3239475910963843,7,11,48.08474470242873,95.67105110212849,384.2027949148896,2,7,1.5893004134792197,0.0,0.0,non_poisson,34.228166783299955,0.6
burst,5.623142776819908,5.916011677005159,2.932345637251764,8,11,28.522518810550505,124.56967557233607,447.37193961009655,2,4,1.401465058211068,0.0,0.0,non_poisson,49.73740194935872,0.6
seasonal,7.4295277800772945,7.3994989245486265,3.527529114302839,10,14,23.18467038551902,119.22102345356181,285.02279024807666,2,3,1.7351128195948806,0.0,0.0,non_poisson,17.47421972679658,0.3247421972679658
seasonal,12.203033756927052,2.813702276153463,3.098130467931974,6,10,21.13978869508766,140.3560788448614,438.2408683418312,6,6,1.499250483717979,0.0,0.0,non_poisson,48.52599916119712,0.44999999999999996
seasonal,6.121191463366875,6.740490092472932,3.887139371311174,9,13,50.85919520723853,99.7273969190322,405.8836115391314,2,3,1.0769929427249247,0.0,0.0,non_poisson,11.597357172100391,0.2659735717210039
seasonal,24.917490441954847,7.0201990651561275,3.7791324557294628,13,10,59.47279132861164,91.02487242740636,323.2228645827428,5,10,1.0541337932182544,0.0,0.0,non_poisson,192.60663970441055,0.44999999999999996
seasonal,13.824365343474549,3.307392306362587,2.8585088979001547,13,15,36.62164456199222,61.57334785891917,495.430423069548,6,7,1.4009165973143616,0.0,0.0,non_poisson,63.94466147253651,0.44999999999999996
seasonal,7.494405947221969,7.083312483017988,3.0602426981596498,19,11,50.87875291412416,66.41977528061317,415.79238402464307,2,4,1.3808018208338688,0.0,0.0,non_poisson,16.273891381492692,0.3127389138149269
seasonal,11.20800843859509,7.318711803116144,2.2136002530319505,3,12,59.61369391704484,107.32806874714484,302.55543328468843,3,7,1.3523766057320308,0.0,0.0,non_poisson,41.53700239618986,0.44999999999999996
