scenario,lambda,mu_nurse,mu_doctor,s_nurse_max,s_doctor_max,Tmax,nurse_price,doctor_price,optimal_nurses,optimal_doctors,min_cost
large_emergency,62.04,9.34,11.35,30,20,0.75,200,800,10,8,8400
large_emergency,71.6,5.66,6.26,30,20,0.75,200,800,18,15,15600
large_emergency,65.37,6.87,7.61,30,20,0.75,200,800,13,12,12200
large_emergency,56.32,5.84,8.37,30,20,0.75,200,800,13,10,10600
large_emergency,73.71,7.47,8.44,30,20,0.75,200,800,14,12,12400
large_emergency,83.17,10.51,11.49,30,20,0.75,200,800,12,10,10400
large_emergency,90.61,6.18,9.04,30,20,0.75,200,800,21,13,14600
large_emergency,86.8,7.95,13.34,30,20,0.75,200,800,16,9,10400
large_emergency,60.26,7.99,8.2,30,20,0.75,200,800,12,10,10400
large_emergency,108.25,6.63,9.75,30,20,0.75,200,800,21,15,16200
large_emergency,78.42,8.82,13.73,30,20,0.75,200,800,13,8,9000
large_emergency,77.94,6.68,10.41,30,20,0.75,200,800,19,10,11800
large_emergency,57.19,9.7,9.65,30,20,0.75,200,800,9,9,9000
large_emergency,67.07,6.32,12.04,30,20,0.75,200,800,15,8,9400
large_emergency,107.8,9.93,12.28,30,20,0.75,200,800,15,12,12600
large_emergency,51.82,10.18,7.33,30,20,0.75,200,800,8,10,9600
large_emergency,64.54,8.85,9.29,30,20,0.75,200,800,11,10,10200
large_emergency,82.06,9.11,9.5,30,20,0.75,200,800,13,12,12200
large_emergency,77.0,8.17,14.56,30,20,0.75,200,800,13,8,9000
large_emergency,104.98,9.31,7.89,30,20,0.75,200,800,16,17,16800
large_emergency,52.91,5.47,6.87,30,20,0.75,200,800,14,11,11600
large_emergency,75.08,11.01,11.33,30,20,0.75,200,800,11,9,9400
large_emergency,91.25,6.68,7.84,30,20,0.75,200,800,19,15,15800
large_emergency,68.36,8.84,11.52,30,20,0.75,200,800,11,9,9400
large_emergency,97.71,10.39,12.99,30,20,0.75,200,800,15,10,11000
large_emergency,57.4,10.49,11.05,30,20,0.75,200,800,8,8,8000
large_emergency,77.09,5.72,13.65,30,20,0.75,200,800,19,8,10200
large_emergency,58.79,11.02,14.54,30,20,0.75,200,800,9,6,6600
large_emergency,64.91,11.27,12.11,30,20,0.75,200,800,9,8,8200
large_emergency,66.0,6.7,10.92,30,20,0.75,200,800,14,9,10000
large_emergency,81.66,6.51,10.13,30,20,0.75,200,800,17,11,12200
large_emergency,54.93,6.0,14.72,30,20,0.75,200,800,13,6,7400
large_emergency,74.35,10.44,10.92,30,20,0.75,200,800,10,10,10000
large_emergency,58.64,7.71,6.58,30,20,0.75,200,800,12,12,12000
large_emergency,54.4,5.35,13.28,30,20,0.75,200,800,14,7,8400
large_emergency,99.98,10.18,8.04,30,20,0.75,200,800,14,16,15600
large_emergency,104.59,5.83,13.92,30,20,0.75,200,800,23,11,13400
large_emergency,86.47,9.1,13.3,30,20,0.75,200,800,14,9,10000
large_emergency,55.82,9.88,6.0,30,20,0.75,200,800,9,13,12200
large_emergency,60.93,8.86,10.22,30,20,0.75,200,800,10,9,9200
large_emergency,97.41,9.49,9.47,30,20,0.75,200,800,14,14,14000
large_emergency,76.44,8.22,6.76,30,20,0.75,200,800,13,15,14600
large_emergency,111.28,7.55,7.09,30,20,0.75,200,800,19,20,19800
large_emergency,87.85,9.46,6.9,30,20,0.75,200,800,15,16,15800
large_emergency,59.43,9.47,10.74,30,20,0.75,200,800,10,8,8400
large_emergency,68.52,10.24,14.61,30,20,0.75,200,800,10,7,7600
large_emergency,54.07,7.38,10.34,30,20,0.75,200,800,11,8,8600
large_emergency,76.82,5.56,7.12,30,20,0.75,200,800,20,14,15200
large_emergency,99.9,10.48,7.69,30,20,0.75,200,800,13,17,16200
large_emergency,78.21,8.74,6.37,30,20,0.75,200,800,13,16,15400
large_emergency,112.54,8.59,12.41,30,20,0.75,200,800,18,12,13200
large_emergency,62.98,6.64,14.17,30,20,0.75,200,800,13,7,8200
large_emergency,96.92,11.19,11.2,30,20,0.75,200,800,12,12,12000
large_emergency,58.84,5.21,12.68,30,20,0.75,200,800,16,7,8800
large_emergency,98.45,8.85,12.62,30,20,0.75,200,800,15,11,11800
large_emergency,78.38,6.98,13.58,30,20,0.75,200,800,17,8,9800
large_emergency,109.45,5.57,8.28,30,20,0.75,200,800,25,17,18600
large_emergency,96.37,10.31,10.44,30,20,0.75,200,800,14,12,12400
large_emergency,74.18,6.62,13.75,30,20,0.75,200,800,15,8,9400
large_emergency,80.74,9.42,6.8,30,20,0.75,200,800,14,15,14800
large_emergency,111.53,6.53,13.27,30,20,0.75,200,800,22,12,14000
large_emergency,70.49,11.4,10.13,30,20,0.75,200,800,9,10,9800
large_emergency,65.34,6.88,14.48,30,20,0.75,200,800,13,7,8200
large_emergency,112.83,11.08,9.44,30,20,0.75,200,800,16,15,15200
large_emergency,73.02,5.26,11.23,30,20,0.75,200,800,20,9,11200
large_emergency,61.94,11.02,12.46,30,20,0.75,200,800,10,7,7600
large_emergency,56.71,11.72,8.02,30,20,0.75,200,800,8,10,9600
large_emergency,61.53,11.64,6.52,30,20,0.75,200,800,8,13,12000
large_emergency,92.2,10.46,12.02,30,20,0.75,200,800,12,11,11200
large_emergency,50.3,9.1,11.98,30,20,0.75,200,800,8,7,7200
large_emergency,79.89,8.54,13.37,30,20,0.75,200,800,13,9,9800
large_emergency,74.95,5.48,7.16,30,20,0.75,200,800,19,14,15000
large_emergency,59.0,11.98,8.34,30,20,0.75,200,800,8,10,9600
large_emergency,80.44,7.72,6.71,30,20,0.75,200,800,14,16,15600
large_emergency,101.26,7.33,9.57,30,20,0.75,200,800,18,14,14800
large_emergency,50.52,11.31,13.41,30,20,0.75,200,800,7,6,6200
large_emergency,108.0,11.86,7.92,30,20,0.75,200,800,14,17,16400
large_emergency,74.02,5.71,14.14,30,20,0.75,200,800,17,8,9800
large_emergency,56.91,6.83,12.28,30,20,0.75,200,800,12,7,8000
large_emergency,77.64,5.65,14.16,30,20,0.75,200,800,19,8,10200
large_emergency,85.45,9.83,14.0,30,20,0.75,200,800,12,9,9600
large_emergency,92.9,5.29,6.1,30,20,0.75,200,800,25,19,20200
large_emergency,54.8,7.54,9.94,30,20,0.75,200,800,11,8,8600
large_emergency,91.82,6.96,10.97,30,20,0.75,200,800,20,11,12800
large_emergency,90.05,6.88,6.3,30,20,0.75,200,800,19,18,18200
large_emergency,79.42,6.59,8.67,30,20,0.75,200,800,18,12,13200
large_emergency,83.38,8.86,11.55,30,20,0.75,200,800,13,10,10600
large_emergency,72.67,9.87,14.17,30,20,0.75,200,800,11,8,8600
large_emergency,88.58,11.82,9.42,30,20,0.75,200,800,11,13,12600
large_emergency,98.16,11.54,11.2,30,20,0.75,200,800,12,12,12000
large_emergency,102.84,9.38,12.1,30,20,0.75,200,800,15,12,12600
large_emergency,98.29,10.98,14.19,30,20,0.75,200,800,12,10,10400
large_emergency,107.77,10.27,13.24,30,20,0.75,200,800,15,11,11800
large_emergency,69.13,9.9,10.99,30,20,0.75,200,800,10,9,9200
large_emergency,72.7,11.89,14.0,30,20,0.75,200,800,9,8,8200
large_emergency,107.33,7.3,13.75,30,20,0.75,200,800,19,11,12600
large_emergency,90.47,10.54,10.85,30,20,0.75,200,800,13,11,11400
large_emergency,97.91,10.86,9.15,30,20,0.75,200,800,13,14,13800
large_emergency,55.82,11.27,8.5,30,20,0.75,200,800,9,9,9000
large_emergency,72.62,10.31,10.65,30,20,0.75,200,800,10,10,10000
large_emergency,87.7,9.72,12.27,30,20,0.75,200,800,13,10,10600
large_emergency,91.03,5.35,13.2,30,20,0.75,200,800,22,10,12400
large_emergency,55.71,5.18,12.51,30,20,0.75,200,800,15,7,8600
large_emergency,102.94,9.6,8.45,30,20,0.75,200,800,15,16,15800
large_emergency,98.79,7.62,9.81,30,20,0.75,200,800,19,13,14200
large_emergency,60.24,10.18,10.31,30,20,0.75,200,800,9,9,9000
large_emergency,72.68,11.53,12.9,30,20,0.75,200,800,10,8,8400
large_emergency,73.27,11.7,10.61,30,20,0.75,200,800,9,10,9800
large_emergency,65.3,5.43,11.12,30,20,0.75,200,800,16,9,10400
large_emergency,77.83,9.62,10.9,30,20,0.75,200,800,12,10,10400
large_emergency,104.42,7.88,10.57,30,20,0.75,200,800,18,13,14000
large_emergency,50.3,6.77,13.39,30,20,0.75,200,800,11,6,7000
large_emergency,81.1,10.28,8.89,30,20,0.75,200,800,12,12,12000
large_emergency,103.77,5.0,6.45,30,20,0.75,200,800,28,20,21600
large_emergency,65.18,11.49,7.72,30,20,0.75,200,800,9,12,11400
large_emergency,106.99,6.84,14.27,30,20,0.75,200,800,23,10,12600
large_emergency,65.77,9.7,6.31,30,20,0.75,200,800,10,14,13200
large_emergency,94.86,8.57,8.06,30,20,0.75,200,800,16,15,15200
large_emergency,88.91,9.53,11.96,30,20,0.75,200,800,14,10,10800
large_emergency,51.91,6.87,9.02,30,20,0.75,200,800,14,8,9200
large_emergency,77.3,10.46,6.72,30,20,0.75,200,800,11,15,14200
large_emergency,64.09,11.15,6.63,30,20,0.75,200,800,9,13,12200
large_emergency,61.89,9.35,10.07,30,20,0.75,200,800,10,9,9200
large_emergency,69.73,6.06,10.56,30,20,0.75,200,800,15,10,11000
large_emergency,85.19,8.48,14.83,30,20,0.75,200,800,15,8,9400
large_emergency,109.34,9.51,6.75,30,20,0.75,200,800,17,20,19400
large_emergency,106.6,7.12,13.75,30,20,0.75,200,800,19,11,12600
large_emergency,64.55,5.42,13.22,30,20,0.75,200,800,19,7,9400
large_emergency,112.37,9.11,9.23,30,20,0.75,200,800,17,16,16200
large_emergency,98.75,7.9,10.37,30,20,0.75,200,800,17,13,13800
large_emergency,59.51,6.8,6.99,30,20,0.75,200,800,12,12,12000
large_emergency,94.69,8.02,13.41,30,20,0.75,200,800,16,10,11200
large_emergency,85.48,10.3,13.46,30,20,0.75,200,800,12,9,9600
large_emergency,111.35,10.15,11.94,30,20,0.75,200,800,17,12,13000
large_emergency,87.99,7.97,14.64,30,20,0.75,200,800,15,9,10200
large_emergency,75.27,11.93,8.52,30,20,0.75,200,800,10,12,11600
large_emergency,61.02,8.26,6.68,30,20,0.75,200,800,12,12,12000
large_emergency,112.64,9.93,13.37,30,20,0.75,200,800,17,11,12200
large_emergency,105.75,10.58,11.77,30,20,0.75,200,800,14,12,12400
large_emergency,75.08,8.58,6.75,30,20,0.75,200,800,12,15,14400
large_emergency,67.43,9.52,7.26,30,20,0.75,200,800,10,13,12400
large_emergency,95.61,9.02,14.72,30,20,0.75,200,800,15,9,10200
large_emergency,86.29,7.73,12.13,30,20,0.75,200,800,15,10,11000
large_emergency,63.49,10.2,8.48,30,20,0.75,200,800,11,10,10200
large_emergency,95.91,10.49,12.22,30,20,0.75,200,800,13,11,11400
large_emergency,109.28,10.26,14.37,30,20,0.75,200,800,14,11,11600
large_emergency,65.35,9.29,9.02,30,20,0.75,200,800,11,10,10200
large_emergency,64.83,8.83,8.27,30,20,0.75,200,800,11,11,11000
large_emergency,65.57,8.95,11.74,30,20,0.75,200,800,11,8,8600
large_emergency,95.99,9.3,12.82,30,20,0.75,200,800,16,10,11200
large_emergency,102.34,9.24,6.95,30,20,0.75,200,800,15,19,18200
large_emergency,77.53,8.81,9.16,30,20,0.75,200,800,12,12,12000
large_emergency,108.58,7.74,12.74,30,20,0.75,200,800,18,12,13200
large_emergency,111.84,7.18,13.12,30,20,0.75,200,800,20,12,13600
large_emergency,84.32,9.57,14.02,30,20,0.75,200,800,12,9,9600
large_emergency,69.9,6.65,11.49,30,20,0.75,200,800,14,9,10000
large_emergency,52.54,7.42,6.99,30,20,0.75,200,800,10,11,10800
large_emergency,54.05,5.12,11.0,30,20,0.75,200,800,14,8,9200
large_emergency,101.42,6.57,14.86,30,20,0.75,200,800,20,10,12000
large_emergency,79.79,5.96,7.19,30,20,0.75,200,800,18,15,15600
large_emergency,68.85,11.37,14.79,30,20,0.75,200,800,9,7,7400
large_emergency,82.24,5.87,12.9,30,20,0.75,200,800,19,9,11000
large_emergency,70.81,11.78,11.97,30,20,0.75,200,800,9,9,9000
large_emergency,59.98,7.66,9.4,30,20,0.75,200,800,12,9,9600
large_emergency,68.77,10.47,13.99,30,20,0.75,200,800,11,7,7800
large_emergency,76.05,10.53,6.83,30,20,0.75,200,800,11,15,14200
large_emergency,86.93,6.43,7.73,30,20,0.75,200,800,18,15,15600
large_emergency,84.62,11.06,8.21,30,20,0.75,200,800,11,14,13400
large_emergency,74.26,10.96,8.72,30,20,0.75,200,800,10,12,11600
large_emergency,104.96,5.77,13.0,30,20,0.75,200,800,24,11,13600
large_emergency,108.91,7.71,10.16,30,20,0.75,200,800,19,14,15000
large_emergency,58.65,11.23,7.2,30,20,0.75,200,800,9,11,10600
large_emergency,100.77,8.9,10.83,30,20,0.75,200,800,18,12,13200
large_emergency,94.94,5.45,11.27,30,20,0.75,200,800,22,12,14000
large_emergency,92.06,9.08,10.86,30,20,0.75,200,800,14,12,12400
large_emergency,91.09,6.37,11.58,30,20,0.75,200,800,19,11,12600
large_emergency,79.94,6.79,7.87,30,20,0.75,200,800,16,14,14400
large_emergency,84.43,5.6,12.84,30,20,0.75,200,800,22,9,11600
large_emergency,81.96,8.71,9.9,30,20,0.75,200,800,14,11,11600
large_emergency,58.32,5.44,6.89,30,20,0.75,200,800,15,12,12600
large_emergency,100.35,10.69,10.42,30,20,0.75,200,800,13,13,13000
large_emergency,65.81,10.47,13.96,30,20,0.75,200,800,10,7,7600
large_emergency,56.08,5.87,10.06,30,20,0.75,200,800,14,8,9200
large_emergency,86.46,6.25,8.58,30,20,0.75,200,800,21,13,14600
large_emergency,51.38,11.79,6.86,30,20,0.75,200,800,9,10,9800
large_emergency,109.94,8.29,7.99,30,20,0.75,200,800,18,18,18000
large_emergency,60.06,11.05,6.91,30,20,0.75,200,800,9,12,11400
large_emergency,86.14,9.8,11.02,30,20,0.75,200,800,12,11,11200
large_emergency,107.01,5.56,13.76,30,20,0.75,200,800,24,11,13600
large_emergency,79.42,7.6,11.85,30,20,0.75,200,800,14,10,10800
large_emergency,56.2,5.02,12.6,30,20,0.75,200,800,15,7,8600
large_emergency,90.86,7.9,7.59,30,20,0.75,200,800,16,16,16000
large_emergency,110.19,9.57,9.67,30,20,0.75,200,800,16,15,15200
large_emergency,89.73,7.66,12.64,30,20,0.75,200,800,16,10,11200
large_emergency,56.23,8.57,6.85,30,20,0.75,200,800,11,11,11000
large_emergency,99.64,6.03,8.33,30,20,0.75,200,800,21,16,17000
large_emergency,62.31,10.91,8.3,30,20,0.75,200,800,11,10,10200
large_emergency,87.69,10.34,9.83,30,20,0.75,200,800,12,12,12000
large_emergency,62.55,6.92,10.74,30,20,0.75,200,800,13,9,9800
large_emergency,59.66,11.62,9.06,30,20,0.75,200,800,9,9,9000
large_emergency,78.1,6.26,8.9,30,20,0.75,200,800,17,12,13000
large_emergency,54.3,11.33,14.71,30,20,0.75,200,800,8,6,6400
large_emergency,56.02,10.73,9.61,30,20,0.75,200,800,11,8,8600
large_emergency,110.96,7.78,9.08,30,20,0.75,200,800,19,16,16600
large_emergency,63.34,11.72,13.96,30,20,0.75,200,800,8,7,7200
large_emergency,88.27,5.47,7.32,30,20,0.75,200,800,21,16,17000
large_emergency,81.84,7.03,6.2,30,20,0.75,200,800,16,17,16800
large_emergency,112.19,8.98,9.01,30,20,0.75,200,800,17,16,16200
large_emergency,70.59,7.31,10.64,30,20,0.75,200,800,16,9,10400
large_emergency,88.92,6.58,8.53,30,20,0.75,200,800,18,14,14800
large_emergency,80.41,10.39,9.92,30,20,0.75,200,800,12,11,11200
large_emergency,56.23,11.14,8.72,30,20,0.75,200,800,8,9,8800
large_emergency,76.98,10.89,11.17,30,20,0.75,200,800,10,10,10000
large_emergency,93.0,5.87,13.13,30,20,0.75,200,800,21,10,12200
large_emergency,100.33,9.5,12.42,30,20,0.75,200,800,15,11,11800
large_emergency,114.12,7.17,13.05,30,20,0.75,200,800,21,12,13800
large_emergency,86.42,10.37,12.27,30,20,0.75,200,800,12,10,10400
large_emergency,61.32,10.8,8.56,30,20,0.75,200,800,9,10,9800
large_emergency,100.7,11.22,13.56,30,20,0.75,200,800,13,10,10600
large_emergency,93.42,8.25,12.89,30,20,0.75,200,800,16,10,11200
large_emergency,72.04,7.07,7.11,30,20,0.75,200,800,14,14,14000
large_emergency,100.07,9.37,8.44,30,20,0.75,200,800,16,15,15200
large_emergency,66.85,5.71,14.49,30,20,0.75,200,800,16,7,8800
large_emergency,98.27,7.07,9.36,30,20,0.75,200,800,19,14,15000
large_emergency,62.41,7.77,13.7,30,20,0.75,200,800,12,7,8000
large_emergency,63.13,9.76,12.09,30,20,0.75,200,800,10,8,8400
large_emergency,64.21,10.51,12.53,30,20,0.75,200,800,9,8,8200
large_emergency,107.87,11.07,8.64,30,20,0.75,200,800,14,16,15600
large_emergency,75.41,11.07,7.5,30,20,0.75,200,800,11,13,12600
large_emergency,81.74,9.05,11.14,30,20,0.75,200,800,13,10,10600
large_emergency,67.14,9.52,11.05,30,20,0.75,200,800,10,9,9200
large_emergency,67.51,7.76,8.82,30,20,0.75,200,800,12,11,11200
large_emergency,77.97,6.61,10.34,30,20,0.75,200,800,16,11,12000
large_emergency,112.74,10.44,7.98,30,20,0.75,200,800,15,18,17400
large_emergency,70.35,8.79,10.75,30,20,0.75,200,800,12,9,9600
large_emergency,77.47,5.8,14.62,30,20,0.75,200,800,18,8,10000
large_emergency,102.8,11.31,13.74,30,20,0.75,200,800,14,10,10800
large_emergency,112.29,9.66,8.62,30,20,0.75,200,800,16,17,16800
large_emergency,61.41,7.42,12.11,30,20,0.75,200,800,12,8,8800
large_emergency,55.44,8.68,12.0,30,20,0.75,200,800,10,7,7600
large_emergency,91.91,6.01,12.29,30,20,0.75,200,800,23,10,12600
large_emergency,111.35,10.88,13.43,30,20,0.75,200,800,15,11,11800
large_emergency,66.0,9.14,11.35,30,20,0.75,200,800,13,8,9000
large_emergency,74.11,6.86,11.04,30,20,0.75,200,800,15,10,11000
large_emergency,113.2,8.13,9.46,30,20,0.75,200,800,18,16,16400
large_emergency,89.81,11.93,7.25,30,20,0.75,200,800,11,16,15000
large_emergency,82.84,11.24,8.82,30,20,0.75,200,800,11,13,12600
large_emergency,74.13,5.29,14.77,30,20,0.75,200,800,18,8,10000
large_emergency,110.59,7.13,11.52,30,20,0.75,200,800,20,13,14400
large_emergency,67.83,9.47,10.68,30,20,0.75,200,800,11,9,9400
large_emergency,74.26,9.34,6.08,30,20,0.75,200,800,12,16,15200
large_emergency,67.99,5.13,14.49,30,20,0.75,200,800,18,7,9200
large_emergency,77.26,9.5,13.84,30,20,0.75,200,800,12,8,8800
large_emergency,85.03,8.88,8.4,30,20,0.75,200,800,15,13,13400
large_emergency,112.03,6.03,8.83,30,20,0.75,200,800,26,16,18000
large_emergency,103.85,5.61,8.28,30,20,0.75,200,800,25,16,17800
large_emergency,55.32,9.29,12.58,30,20,0.75,200,800,9,7,7400
large_emergency,65.75,11.31,6.89,30,20,0.75,200,800,9,13,12200
large_emergency,51.28,8.64,9.83,30,20,0.75,200,800,9,8,8200
large_emergency,53.52,9.27,7.22,30,20,0.75,200,800,10,10,10000
large_emergency,72.64,6.19,11.02,30,20,0.75,200,800,18,9,10800
large_emergency,100.65,11.25,13.64,30,20,0.75,200,800,13,10,10600
large_emergency,79.19,10.63,9.14,30,20,0.75,200,800,11,12,11800
large_emergency,75.13,9.13,10.66,30,20,0.75,200,800,12,10,10400
large_emergency,83.89,5.09,13.26,30,20,0.75,200,800,22,9,11600
large_emergency,96.73,5.03,9.1,30,20,0.75,200,800,25,14,16200
large_emergency,50.16,9.22,7.93,30,20,0.75,200,800,9,9,9000
large_emergency,97.4,10.93,10.79,30,20,0.75,200,800,13,12,12200
large_emergency,109.18,11.96,12.47,30,20,0.75,200,800,13,12,12200
large_emergency,64.34,10.03,10.72,30,20,0.75,200,800,9,9,9000
large_emergency,66.99,10.82,13.12,30,20,0.75,200,800,9,8,8200
large_emergency,93.51,5.96,9.44,30,20,0.75,200,800,22,13,14800
large_emergency,110.97,7.02,12.17,30,20,0.75,200,800,22,12,14000
large_emergency,60.98,11.71,8.03,30,20,0.75,200,800,8,11,10400
large_emergency,80.97,8.09,10.67,30,20,0.75,200,800,14,11,11600
large_emergency,94.67,5.46,9.58,30,20,0.75,200,800,23,13,15000
large_emergency,71.05,7.86,9.42,30,20,0.75,200,800,13,11,11400
large_emergency,68.11,8.02,6.37,30,20,0.75,200,800,13,14,13800
large_emergency,100.37,9.72,10.96,30,20,0.75,200,800,15,12,12600
large_emergency,60.06,11.98,12.6,30,20,0.75,200,800,8,7,7200
large_emergency,99.97,10.56,13.24,30,20,0.75,200,800,15,10,11000
large_emergency,57.62,9.85,10.98,30,20,0.75,200,800,9,8,8200
large_emergency,85.29,11.64,13.55,30,20,0.75,200,800,11,9,9400
large_emergency,99.5,6.59,6.67,30,20,0.75,200,800,20,19,19200
large_emergency,55.31,6.95,11.71,30,20,0.75,200,800,12,7,8000
large_emergency,91.89,7.25,9.22,30,20,0.75,200,800,18,13,14000
large_emergency,88.24,7.96,6.15,30,20,0.75,200,800,16,18,17600
large_emergency,70.74,8.59,8.44,30,20,0.75,200,800,14,11,11600
large_emergency,64.99,6.64,9.72,30,20,0.75,200,800,13,10,10600
large_emergency,79.9,8.79,9.8,30,20,0.75,200,800,13,11,11400
large_emergency,104.72,9.09,7.68,30,20,0.75,200,800,17,17,17000
large_emergency,108.1,7.84,8.61,30,20,0.75,200,800,19,16,16600
large_emergency,61.06,7.25,10.32,30,20,0.75,200,800,12,9,9600
large_emergency,107.8,11.71,13.67,30,20,0.75,200,800,13,11,11400
large_emergency,111.8,11.43,11.79,30,20,0.75,200,800,13,13,13000
large_emergency,81.49,6.0,7.1,30,20,0.75,200,800,19,15,15800
large_emergency,83.37,8.69,11.72,30,20,0.75,200,800,13,10,10600
large_emergency,71.75,10.15,10.26,30,20,0.75,200,800,10,10,10000
large_emergency,96.56,10.29,11.39,30,20,0.75,200,800,13,12,12200
large_emergency,54.65,11.08,11.54,30,20,0.75,200,800,8,7,7200
large_emergency,70.17,5.91,12.41,30,20,0.75,200,800,17,8,9800
large_emergency,77.97,11.27,10.27,30,20,0.75,200,800,10,11,10800
large_emergency,60.79,8.31,12.29,30,20,0.75,200,800,13,7,8200
large_emergency,97.39,10.92,8.34,30,20,0.75,200,800,13,15,14600
large_emergency,54.17,10.99,12.98,30,20,0.75,200,800,8,7,7200
large_emergency,103.55,10.68,14.53,30,20,0.75,200,800,13,10,10600
large_emergency,83.39,8.2,12.21,30,20,0.75,200,800,14,10,10800
large_emergency,91.29,11.14,8.36,30,20,0.75,200,800,13,14,13800
large_emergency,60.5,11.56,14.9,30,20,0.75,200,800,9,6,6600
large_emergency,61.74,10.85,11.03,30,20,0.75,200,800,9,8,8200
large_emergency,60.03,7.19,14.9,30,20,0.75,200,800,13,6,7400
large_emergency,55.77,5.13,12.3,30,20,0.75,200,800,15,7,8600
large_emergency,69.14,11.84,6.05,30,20,0.75,200,800,9,15,13800
large_emergency,91.29,5.98,10.71,30,20,0.75,200,800,20,12,13600
large_emergency,54.19,7.88,8.07,30,20,0.75,200,800,10,10,10000
large_emergency,78.67,11.51,13.54,30,20,0.75,200,800,12,8,8800
large_emergency,65.83,7.82,8.23,30,20,0.75,200,800,12,11,11200
large_emergency,83.2,6.19,9.84,30,20,0.75,200,800,18,12,13200
large_emergency,85.38,7.19,8.32,30,20,0.75,200,800,16,14,14400
large_emergency,106.26,11.0,14.55,30,20,0.75,200,800,14,10,10800
large_emergency,68.86,11.1,13.2,30,20,0.75,200,800,9,8,8200
large_emergency,78.73,8.28,8.76,30,20,0.75,200,800,14,12,12400
large_emergency,53.74,11.05,12.74,30,20,0.75,200,800,8,7,7200
large_emergency,106.8,8.29,11.22,30,20,0.75,200,800,17,13,13800
large_emergency,73.27,9.58,9.57,30,20,0.75,200,800,11,11,11000
large_emergency,87.4,6.72,6.45,30,20,0.75,200,800,20,17,17600
large_emergency,99.73,9.28,6.74,30,20,0.75,200,800,15,19,18200
large_emergency,93.53,10.5,10.63,30,20,0.75,200,800,13,12,12200
large_emergency,55.86,10.37,9.81,30,20,0.75,200,800,9,8,8200
large_emergency,66.7,11.63,12.35,30,20,0.75,200,800,9,8,8200
large_emergency,76.7,7.56,10.52,30,20,0.75,200,800,15,10,11000
large_emergency,84.68,10.88,8.31,30,20,0.75,200,800,14,13,13200
large_emergency,84.28,8.92,8.87,30,20,0.75,200,800,13,13,13000
large_emergency,112.92,8.22,11.64,30,20,0.75,200,800,18,13,14000
large_emergency,100.4,8.54,7.79,30,20,0.75,200,800,16,17,16800
large_emergency,59.83,8.15,11.2,30,20,0.75,200,800,11,8,8600
large_emergency,109.6,11.61,7.91,30,20,0.75,200,800,13,18,17000
large_emergency,74.44,11.47,6.6,30,20,0.75,200,800,10,15,14000
large_emergency,60.94,8.88,10.5,30,20,0.75,200,800,13,8,9000
large_emergency,56.04,6.83,13.02,30,20,0.75,200,800,12,7,8000
large_emergency,55.12,7.03,13.93,30,20,0.75,200,800,12,6,7200
large_emergency,62.43,11.69,12.04,30,20,0.75,200,800,8,8,8000
large_emergency,61.75,5.1,7.25,30,20,0.75,200,800,17,12,13000
large_emergency,50.74,5.75,14.5,30,20,0.75,200,800,12,6,7200
large_emergency,76.69,5.98,8.74,30,20,0.75,200,800,17,12,13000
large_emergency,94.54,9.52,7.13,30,20,0.75,200,800,14,17,16400
large_emergency,101.29,5.77,14.04,30,20,0.75,200,800,23,10,12600
large_emergency,101.44,9.8,11.46,30,20,0.75,200,800,14,12,12400
large_emergency,96.57,6.07,12.28,30,20,0.75,200,800,21,11,13000
large_emergency,80.38,11.13,12.55,30,20,0.75,200,800,11,9,9400
large_emergency,72.54,6.9,13.35,30,20,0.75,200,800,15,8,9400
large_emergency,92.25,5.92,7.59,30,20,0.75,200,800,21,16,17000
large_emergency,59.91,11.77,11.2,30,20,0.75,200,800,8,8,8000
large_emergency,90.62,5.32,11.4,30,20,0.75,200,800,22,11,13200
large_emergency,96.74,6.51,14.72,30,20,0.75,200,800,21,9,11400
large_emergency,75.67,10.43,14.53,30,20,0.75,200,800,10,8,8400
large_emergency,98.6,10.87,7.46,30,20,0.75,200,800,13,17,16200
large_emergency,89.93,10.37,10.22,30,20,0.75,200,800,12,12,12000
large_emergency,96.06,8.8,7.36,30,20,0.75,200,800,15,17,16600
large_emergency,66.73,11.0,13.61,30,20,0.75,200,800,10,7,7600
large_emergency,57.85,10.02,10.07,30,20,0.75,200,800,10,8,8400
large_emergency,89.12,8.05,13.91,30,20,0.75,200,800,15,9,10200
large_emergency,109.84,9.4,14.52,30,20,0.75,200,800,18,10,11600
large_emergency,112.84,8.15,10.28,30,20,0.75,200,800,20,14,15200
large_emergency,60.62,9.92,7.2,30,20,0.75,200,800,9,12,11400
large_emergency,89.16,7.8,6.48,30,20,0.75,200,800,16,18,17600
large_emergency,104.81,11.97,8.5,30,20,0.75,200,800,13,16,15400
large_emergency,54.44,5.63,11.34,30,20,0.75,200,800,15,7,8600
large_emergency,63.3,11.49,11.12,30,20,0.75,200,800,9,8,8200
large_emergency,79.84,9.72,14.68,30,20,0.75,200,800,12,8,8800
large_emergency,101.82,11.22,13.9,30,20,0.75,200,800,13,10,10600
large_emergency,59.95,9.39,9.92,30,20,0.75,200,800,10,9,9200
large_emergency,68.17,5.06,6.33,30,20,0.75,200,800,20,14,15200
large_emergency,70.16,8.6,9.11,30,20,0.75,200,800,12,11,11200
large_emergency,102.15,8.87,7.57,30,20,0.75,200,800,17,17,17000
large_emergency,56.33,7.26,8.93,30,20,0.75,200,800,12,9,9600
